feature,state_value,clean_center,clean_scale,state_center,state_q05,state_q95,median_shift_vs_clean,median_shift_vs_clean_robust_zish
sensor_16,normal_clean,463.3769,1.8069928799999813,463.3769,458.66868,466.764,0.0,0.0
sensor_16,normal_contaminated,463.3769,1.8069928799999813,32.072070000000004,0.0,188.05327999999955,-431.30483,238.68651325289363
sensor_16,normal_suspect,463.3769,1.8069928799999813,449.7347,47.684148,467.07079,-13.642200000000003,7.549670035224568
sensor_16,recovery,463.3769,1.8069928799999813,463.2863,448.4282,469.0365,-0.0905999999999949,0.05013854841530745
sensor_17,abnormal,463.5739,6.1446356999999905,457.7386,270.413,469.03685,-5.835299999999961,0.949657601344856
sensor_17,normal_clean,463.5739,6.1446356999999905,463.5739,449.65594000000004,477.6215,0.0,0.0
sensor_17,normal_contaminated,463.5739,6.1446356999999905,0.0,0.0,312.06273999999974,-463.5739,75.4436752043739
sensor_17,normal_suspect,463.5739,6.1446356999999905,452.0842,0.0,577.53075,-11.48969999999997,1.869874889409634
sensor_17,recovery,463.5739,6.1446356999999905,462.0662,442.77796,473.26776,-1.5076999999999998,0.2453684927163383
sensor_18,abnormal,2.550953,0.06842347259999941,2.481055,1.0274732300000002,2.6100291,-0.0698979999999998,1.0215500228791428
sensor_18,normal_clean,2.550953,0.06842347259999941,2.550953,2.3992178,2.7089856,0.0,0.0
sensor_18,normal_contaminated,2.550953,0.06842347259999941,0.0,0.0,1.162317799999994,-2.550953,37.281840617952234
sensor_18,normal_suspect,2.550953,0.06842347259999941,2.4265305,0.0,3.9575782999999998,-0.12442249999999966,1.8184183770877589
sensor_18,recovery,2.550953,0.06842347259999941,2.534958,2.326009,2.660781,-0.01599499999999976,0.23376480894949342
sensor_19,abnormal,666.2149,1.8151471800001255,665.4158,271.93576,668.1591999999999,-0.7990999999999531,0.4402397826494146
sensor_19,normal_clean,666.2149,1.8151471800001255,666.2149,662.45408,671.0061,0.0,0.0
sensor_19,normal_contaminated,666.2149,1.8151471800001255,0.0,0.0,117.20082500000001,-666.2149,367.0307881038902
sensor_19,normal_suspect,666.2149,1.8151471800001255,648.8055,0.0,677.59142,-17.40939999999989,9.591178165507596
sensor_19,recovery,666.2149,1.8151471800001255,665.4791,648.5925599999999,668.7872,-0.7357999999999265,0.40536657749146027
sensor_20,abnormal,399.6271,0.8772544200000044,399.093,205.0147,399.44068,-0.5340999999999667,0.6088313581822296
sensor_20,normal_clean,399.6271,0.8772544200000044,399.6271,397.88292,402.14996,0.0,0.0
sensor_20,normal_contaminated,399.6271,0.8772544200000044,65.01398499999999,54.6929985,104.31644500000004,-334.613115,381.43223604390425
