pca_1,pca_2,anomaly_flag
34.16665190521565,4.953768755478405,0
32.959028011301626,6.3818573955412985,0
24.337405851092,1.1670594042807956,0
33.41477645757881,5.67927254496316,0
33.17836547477067,5.667131963246636,0
26.659255377638054,-80.22863623460215,1
33.971029529940715,5.856431950371329,0
33.12404956646641,5.95361726394437,0
33.813040325508084,6.170582966210753,0
-268.72906927154776,-2.2061505484495703,0
34.017282717569294,5.59149852631557,0
33.18079620105689,1.7578964823125616,0
33.06099024257211,5.7831074363406625,0
24.471351336257236,-0.06268738429983056,0
32.94415629524835,4.936587220333104,0
34.349889002887465,13.130016126870839,0
32.73535232113677,5.285041515757204,0
33.75571418481942,5.258580535317486,0
34.71996952477326,7.176808584190882,0
26.847602316816683,-80.23631902668409,1
24.7122439673065,-2.7215057502065934,0
26.423834664259317,0.7847889485754012,0
33.122913438897456,7.336354389898567,0
33.064493725732774,6.194696346957124,0
-271.9526369712634,8.357450143080735,0
33.24431581107075,6.060015145702478,0
34.95475441803262,-7.779583789952997,1
32.498365354285795,5.74617328334529,0
35.09228305873041,1.8976471556481025,0
33.773791791336,5.212508349481648,0
33.23768292433373,3.313027376654842,0
-265.33786616044415,1.331781406829215,0
32.85798181657151,36.008988688799995,1
33.6990642489275,7.506784584767974,0
36.07138077565689,-7.79004237638284,1
35.21002694586543,3.3013132452225995,0
35.05609833469241,5.605164782903647,0
37.95314487366105,-235.43806379935765,1
-110.64373846982721,5.186758325071898,0
33.780771872020004,6.046545773774341,0
33.28937209399485,16.109147679516518,0
33.63058780004515,2.6852365197795494,0
32.420087413856855,5.862980462531407,0
-265.20041219326873,1.529335484176774,0
-266.77141843379474,2.4005574337302864,0
37.21576160101975,5.886004861291733,0
33.996345874130995,5.2212606067991665,0
33.696933986121714,-13.644499151733008,0
33.13331068318882,2.4071480233638187,0
32.64218577546879,29.255269710476423,0
33.589553677904895,6.1465432467706185,0
32.528375388106035,13.46859095543709,0
32.93034647006626,5.181608216127866,0
33.0526506607788,6.401367900473737,0
33.89722764115805,14.769680786824551,0
33.080470613445634,12.881110629365331,0
34.01582544700146,6.1534392548957815,0
32.8504066120088,5.313427013646406,0
33.44945894961724,6.168755557886691,0
33.67304331849237,5.6798088811639875,0
34.428390385672856,-2.9462395323008677,0
33.11356702587264,2.456300828260186,0
26.103667839954305,-80.31062951715481,1
34.58442865470839,-64.80206570919182,1
-270.23461651193946,0.9901343649445327,0
-267.89622300885213,0.7676376333208967,0
25.433833459695464,1.116889355002514,0
34.53745300943425,-3.736569216894236,0
33.597067010646064,5.418734733885623,0
33.83150792298929,6.157017755343834,0
-271.64508930244193,-2.841720256891354,0
32.72188538099997,6.508512443231104,0
32.69169368090889,29.631152756835167,0
25.315205223956013,12.617152746773797,0
32.1539301445367,5.811508060066565,0
32.76005179349873,6.633583038727129,0
28.575371387971835,-228.8935283058393,1
33.71353794312509,5.754900254010997,0
34.24969912564501,7.876443222575563,0
30.624097772380697,-1.6547986034980635,0
33.067081114272334,6.931471393243682,0
33.74166228022219,7.70318618810351,0
33.70336914079561,4.595132108974003,0
34.19117167321271,2.4739566914395783,0
33.797395501615576,-2.9810804401406807,0
-269.28900838362233,0.8390667562851597,0
-257.4535147036815,-0.5755719146198901,0
33.64523756320374,12.40114138991068,0
34.219446571871224,4.840506971314844,0
34.86183325543295,-59.28371345699237,1
33.321729328082206,5.345345409299273,0
32.91750887417427,6.072326665710147,0
33.72281650123582,11.808983378351858,0
33.19402238668431,5.273321196144179,0
32.499803806156294,20.84215287871947,0
-60.98222453677304,0.22296318100612478,0
33.36672039264188,13.835642951282829,0
34.279866929389684,4.631930600451101,0
34.19040556770892,7.05130747298257,0
35.44841304590551,6.612008457843327,0
32.588296717684294,5.380016105866714,0
32.82546306811247,5.554882093039638,0
25.882809584980038,-21.81789240293686,0
34.46861413804631,5.684138646852797,0
33.252997993040374,6.589129868005617,0
32.98069231591923,5.803638493207217,0
37.90293549084659,5.967272219888793,0
27.568171721745884,5.575454035432581,0
37.12442959146733,-230.61168975214912,1
-157.58307868161205,-0.6287122275051722,0
34.96756587215757,-27.53890624532067,1
-260.5301604022877,0.017845484322078775,0
33.930372084980654,5.502596913089396,0
33.1518527975202,5.644160714657449,0
33.5495398758581,28.29432364677746,0
33.7317887855215,6.527199813610728,0
37.32432851121053,5.215041757309518,0
33.56310733112059,5.93449362866521,0
30.944898513421382,5.34021231245124,0
33.564837443635696,2.2577750401702734,0
33.90215323105997,-8.915809208919626,1
33.361732830468625,5.7435516190446245,0
33.2281837740452,5.189958887899621,0
